Version 3.18 Update - Outpatient Facility,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Item Code,Code Type,Description,Modifier,Service Category Code,Multiple Surgery Indicator,Primary/Pass-Through Indicator,Unit Charge,Base Charge,Unit Type,Inpatient Indicator,Skilled Nursing Facility Indicator,Start Date,End Date,
28530,CPT,CLOSED TREATMENT SESAMOID FRACTURE,,30,,,"$1,190.16",$0.00,1,0,1,20160101,,
28531,CPT,OPEN TX SESAMOID FRACTURE W/WO INTERNAL FIXATION,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
28540,CPT,CLTX TARSAL DISLC OTH/THN TALOTARSAL W/O ANES,,30,,,"$1,190.16",$0.00,1,0,1,20160101,,
28545,CPT,CLTX TARSAL DISLC OTH/THN TALOTARSAL W/ANES,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
28546,CPT,PRQ SKEL FIXJ TARSL DISLC XCP TALOTARSAL W/MANJ,,30,,,"$7,815.00",$0.00,1,0,1,20160101,,
28555,CPT,OPEN TREATMENT TARSAL BONE DISLOCATION,,30,,,"$23,484.36",$0.00,1,0,1,20160101,,
28570,CPT,CLOSED TX TALOTARSAL JOINT DISLC W/O ANES,,30,,,"$1,190.16",$0.00,1,0,1,20160101,,
28575,CPT,CLOSED TX TALOTARSAL JOINT DISLOCATION W/ANES,,30,,,"$6,781.86",$0.00,1,0,1,20160101,,
28576,CPT,PRQ SKEL FIXJ TALOTARSAL JT DISLC W/MANJ,,30,,,"$8,040.80",$0.00,1,0,1,20160101,,
28585,CPT,OPEN TREATMENT TALOTARSAL JOINT DISLOCATION,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
28600,CPT,CLOSED TX TARSOMETATARSAL DISLOCATION W/O ANES,,30,,,"$1,520.98",$0.00,1,0,1,20160101,,
28605,CPT,CLOSED TX TARSOMETATARSAL DISLOCATION W/ANES,,30,,,"$1,190.16",$0.00,1,0,1,20160101,,
28606,CPT,PRQ SKEL FIXJ TARS JT DISLC W/MANJ,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
28615,CPT,OPEN TREATMENT TARSOMETATARSAL JOINT DISLOCATION,,30,,,"$20,802.20",$0.00,1,0,1,20160101,,
28630,CPT,CLTX METATARSOPHLNGL JT DISLC W/O ANES,,30,,,"$1,190.16",$0.00,1,0,1,20160101,,
28635,CPT,CLTX METATARSOPHLNGL JT DISLC REQ ANES,,30,,,"$6,781.86",$0.00,1,0,1,20160101,,
28636,CPT,PRQ SKEL FIXJ METATARSOPHLNGL JT DISLC W/MANJ,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
28645,CPT,OPEN TX METATARSOPHALANGEAL JOINT DISLOCATION,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
28660,CPT,CLTX INTERPHALANGEAL JOINT DISLOCATION W/O ANES,,30,,,"$1,190.16",$0.00,1,0,1,20160101,,
28665,CPT,CLTX INTERPHALANGEAL JOINT DISLOCATION REQ ANES,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
28666,CPT,PRQ SKEL FIXJ INTERPHALANGEAL JOINT DISLC W/MANJ,,30,,,"$13,009.40",$0.00,1,0,1,20160101,,
28675,CPT,OPEN TREATMENT INTERPHALANGEAL JOINT DISLOCATION,,30,,,"$8,040.80",$0.00,1,0,1,20160101,,
28705,CPT,ARTHRODESIS PANTALAR,,30,,,"$21,075.80",$0.00,1,0,1,20160101,,
28715,CPT,ARTHRODESIS TRIPLE,,30,,,"$21,075.80",$0.00,1,0,1,20160101,,
28725,CPT,ARTHRODESIS SUBTALAR,,30,,,"$21,600.69",$0.00,1,0,1,20160101,,
28730,CPT,ARTHRD MIDTARSL/TARSOMETATARSAL MULT/TRANSVRS,,30,,,"$21,600.69",$0.00,1,0,1,20160101,,
28735,CPT,ARTHRD MIDTARSL/TARS MLT/TRANSVRS W/OSTEOT,,30,,,"$21,075.80",$0.00,1,0,1,20160101,,
28737,CPT,ARTHRD W/TDN LNGTH&ADVMNT TARSL NVCLR-CUNEIFOR,,30,,,"$21,600.69",$0.00,1,0,1,20160101,,
28740,CPT,ARTHRODESIS MIDTARSOMETATARSAL SINGLE JOINT,,30,,,"$21,600.69",$0.00,1,0,1,20160101,,
28750,CPT,ARTHRODESIS GREAT TOE METATARSOPHALANGEAL JOINT,,30,,,"$20,802.20",$0.00,1,0,1,20160101,,
28755,CPT,ARTHRODESIS GREAT TOE INTERPHALANGEAL JOINT,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
28760,CPT,ARTHRD W/XTNSR HALLUCIS LONGUS TR 1ST METAR NCK,,30,,,"$20,802.20",$0.00,1,0,1,20160101,,
28805,CPT,AMPUTATION FOOT TRANSMETARSAL,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
28810,CPT,AMPUTATION METATARSAL W/TOE SINGLE,,30,,,"$8,040.80",$0.00,1,0,1,20160101,,
28820,CPT,AMPUTATION TOE METATARSOPHALANGEAL JOINT,,30,,,"$8,040.80",$0.00,1,0,1,20160101,,
28825,CPT,AMPUTATION TOE INTERPHALANGEAL JOINT,,30,,,"$8,040.80",$0.00,1,0,1,20160101,,
28890,CPT,ESWT HI NRG PHYS/QHP W/US GDN INVG PLNTAR FASCIA,,30,,,"$7,815.00",$0.00,1,0,1,20160101,,
28899,CPT,UNLISTED PROCEDURE FOOT/TOES,,30,,,"$1,190.16",$0.00,1,0,1,20160101,,
29000,CPT,APPLICATION HALO TYPE BODY CAST,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29010,CPT,APPLICATION RISSER JACKET LOCALIZER BODY ONLY,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29015,CPT,APPLICATION RISSER JACKET LOCALIZER BODY W/HEAD,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29035,CPT,APPLICATION BODY CAST SHOULDER HIPS,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29040,CPT,APPLICATION BODY CAST SHOULDER HIPS HEAD MINERVA,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29044,CPT,APPLICATION BODY CAST SHOULDER HIPS W/ONE THIGH,,30,,,$571.56,$0.00,1,0,1,20160101,,
29046,CPT,APPLICATION BODY CAST SHOULDER HIPS BOTH THIGHS,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29049,CPT,APPLICATION CAST FIGURE-OF-8,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29055,CPT,APPLICATION CAST SHOULDER SPICA,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29058,CPT,APPLICATION CAST PLASTER VELPEAU,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29065,CPT,APPLICATION CAST SHOULDER HAND LONG ARM,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29075,CPT,APPLICATION CAST ELBOW FINGER SHORT ARM,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29085,CPT,APPLICATION CAST HAND & LOWER FOREARM GAUNTLET,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29086,CPT,APPLICATION CAST FINGER,,30,,,$571.56,$0.00,1,0,1,20160101,,
29105,CPT,APPLICATION LONG ARM SPLINT SHOULDER HAND,,30,,,$571.56,$0.00,1,0,1,20160101,,
29125,CPT,APPLICATION SHORT ARM SPLINT FOREARM-HAND STATIC,,30,,,$425.53,$0.00,1,0,1,20160101,,
29126,CPT,APPLICATION SHORT ARM SPLINT DYNAMIC,,30,,,$425.53,$0.00,1,0,1,20160101,,
29130,CPT,APPLICATION FINGER SPLINT STATIC,,30,,,$306.21,$0.00,1,0,1,20160101,,
29131,CPT,APPLICATION FINGER SPLINT DYNAMIC,,30,,,$306.21,$0.00,1,0,1,20160101,,
29200,CPT,STRAPPING THORAX,,30,,,$571.56,$0.00,1,0,1,20160101,,
29240,CPT,STRAPPING SHOULDER,,30,,,$306.21,$0.00,1,0,1,20160101,,
29260,CPT,STRAPPING ELBOW/WRIST,,30,,,$156.54,$0.00,1,0,1,20160101,,
29280,CPT,STRAPPING HAND/FINGER,,30,,,$156.54,$0.00,1,0,1,20160101,,
29305,CPT,APPLICATION HIP SPICA CAST 1 LEG,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29325,CPT,APPL HIP SPICA CAST ONE&ONE-HALF SPICA/BOTH LEGS,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29345,CPT,APPLICATION LONG LEG CAST THIGH-TOE,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29355,CPT,APPLICATION LONG LEG CAST WALKER/AMBULATORY TYPE,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29358,CPT,APPLICATION LONG LEG CAST BRACE,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29365,CPT,APPLICATION CYLINDER CAST THIGH ANKLE,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29405,CPT,APPLICATION SHORT LEG CAST BELOW KNEE-TOE,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29425,CPT,APPLICATION SHORT LEG CAST WALKING/AMBULATORY,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29435,CPT,APPLICATION PATELLAR TENDON BEARING CAST,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29440,CPT,ADDING WALKER PREVIOUSLY APPLIED CAST,,30,,,$571.56,$0.00,1,0,1,20160101,,
29445,CPT,APPLICATION RIGID TOTAL CONTACT LEG CAST,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29450,CPT,APPL CLUBFOOT CAST MOLDING/MANJ LONG/SHORT LEG,,30,,,$651.23,$0.00,1,0,1,20160101,,
29505,CPT,APPLICATION LONG LEG SPLINT THIGH ANKLE/TOES,,30,,,$571.56,$0.00,1,0,1,20160101,,
29515,CPT,APPLICATION SHORT LEG SPLINT CALF FOOT,,30,,,$571.56,$0.00,1,0,1,20160101,,
29520,CPT,STRAPPING HIP,,30,,,$306.21,$0.00,1,0,1,20160101,,
29530,CPT,STRAPPING KNEE,,30,,,$306.21,$0.00,1,0,1,20160101,,
29540,CPT,STRAPPING ANKLE &/FOOT,,30,,,$571.56,$0.00,1,0,1,20160101,,
29550,CPT,STRAPPING TOES,,30,,,$306.21,$0.00,1,0,1,20160101,,
29580,CPT,STRAPPING UNNA BOOT,,30,,,$651.23,$0.00,1,0,1,20160101,,
29581,CPT,APPL MLTLAYR COMPRES LEG BELOW KNEE W/ANKLE FOOT,,30,,,$651.23,$0.00,1,0,1,20160101,,
29582,CPT,APPL MLTLAYR COMPRES THGH LEG ANKLE FT WHEN DONE,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29583,CPT,APPL MLTLAYR COMPRES SYSTEM UPPER & LOWER ARM,,30,,,$571.56,$0.00,1,0,1,20160101,,
29584,CPT,APPL MLTLAYR COMPRES SYS UPARM LWARM HAND&FING,,30,,,$571.56,$0.00,1,0,1,20160101,,
29700,CPT,REMOVAL/BIVALVING GAUNTLET BOOT/BODY CAST,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29705,CPT,REMOVAL/BIVALVING FULL ARM/FULL LEG CAST,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29710,CPT,RMVL/BIVALV SHO/HIP SPICA MINERVA/RISSER JACKET,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29720,CPT,REPAIR SPICA BODY CAST/JACKET,,30,,,$571.56,$0.00,1,0,1,20160101,,
29730,CPT,WINDOWING CAST,,30,,,$571.56,$0.00,1,0,1,20160101,,
29740,CPT,WEDGING CAST EXCEPT CLUBFOOT CASTS,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29750,CPT,WEDGING CLUBFOOT CAST,,30,,,"$1,334.07",$0.00,1,0,1,20160101,,
29799,CPT,UNLISTED PROCEDURE CASTING/STRAPPING,,30,,,$571.56,$0.00,1,0,1,20160101,,
29800,CPT,ARTHRS TEMPOROMANDIBULR JT DX W/WO SYNVAL BX SPX,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29804,CPT,ARTHROSCOPY TEMPOROMANDIBULAR JOINT SURGICAL,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29805,CPT,ARTHROSCOPY SHOULDER DX W/WO SYNOVIAL BIOPSY SPX,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29806,CPT,ARTHROSCOPY SHOULDER SURGICAL CAPSULORRHAPHY,,30,,,"$20,802.20",$0.00,1,0,1,20160101,,
29807,CPT,ARTHROSCOPY SHOULDER SURGICAL REPAIR SLAP LESION,,30,,,"$20,802.20",$0.00,1,0,1,20160101,,
29819,CPT,ARTHROSCOPY SHOULDER SURGICAL REMOVAL LOOSE/FB,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29820,CPT,ARTHROSCOPY SHOULDER SURG SYNOVECTOMY PARTIAL,,30,,,"$13,009.40",$0.00,1,0,1,20160101,,
29821,CPT,ARTHROSCOPY SHOULDER SURG SYNOVECTOMY COMPLETE,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29822,CPT,ARTHROSCOPY SHOULDER SURG DEBRIDEMENT LIMITED,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29823,CPT,ARTHROSCOPY SHOULDER SURG DEBRIDEMENT EXTENSIVE,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29824,CPT,ARTHROSCOPY SHOULDER DISTAL CLAVICULECTOMY,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29825,CPT,ARTHROSCOPY SHOULDER AHESIOLYSIS W/WO MANIPJ,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29826,CPT,ARTHROSCOPY SHOULDER W/CORACOACRM LIGMNT RELEASE,,30,,,"$17,750.22",$0.00,1,0,1,20160101,,
29827,CPT,ARTHROSCOPY SHOULDER ROTATOR CUFF REPAIR,,30,,,"$20,802.20",$0.00,1,0,1,20160101,,
29828,CPT,ARTHROSCOPY SHOULDER BICEPS TENODESIS,,30,,,"$21,216.29",$0.00,1,0,1,20160101,,
29830,CPT,ARTHROSCOPY ELBOW DIAG W/WO SYNOVIAL BIOPSY SPX,,30,,,"$7,815.00",$0.00,1,0,1,20160101,,
29834,CPT,ARTHROSCOPY ELBOW SURGICAL W/REMOVAL LOOSE/FB,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29835,CPT,ARTHROSCOPY ELBOW SURGICAL SYNOVECTOMY PARTIAL,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29836,CPT,ARTHROSCOPY ELBOW SURGICAL SYNOVECTOMY COMPLETE,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29837,CPT,ARTHROSCOPY ELBOW SURGICAL DEBRIDEMENT LIMITED,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29838,CPT,ARTHROSCOPY ELBOW SURGICAL DEBRIDEMENT EXTENSIVE,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29840,CPT,ARTHROSCOPY WRIST DIAG W/WO SYNOVIAL BIOPSY SPX,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29843,CPT,ARTHROSCOPY WRIST INFECTION LAVAGE&DRAINAGE,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29844,CPT,ARTHROSCOPY WRIST SURGICAL SYNOVECTOMY PARTIAL,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29845,CPT,ARTHROSCOPY WRIST SURGICAL SYNOVECTOMY COMPLETE,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29846,CPT,ARTHRS WRST EXC&/RPR TRIANG FIBROCART&/JOINT,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29847,CPT,ARTHROSCOPY WRIST SURG INT FIXJ FX/INSTABILITY,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29848,CPT,NDSC WRST SURG W/RLS TRANSVRS CARPL LIGM,,30,,,"$8,040.80",$0.00,1,0,1,20160101,,
29850,CPT,ARTHROSCOPY AID TX SPINE&/FX KNEE W/O FIXJ,,30,,,"$8,040.80",$0.00,1,0,1,20160101,,
29851,CPT,ARTHROSCOPY AID TX SPINE&/FX KNEE W/FIXJ,,30,,,"$7,815.00",$0.00,1,0,1,20160101,,
29855,CPT,ARTHRS AID TIBIAL FRACTURE PROXIMAL UNICONDYLAR,,30,,,"$23,484.36",$0.00,1,0,1,20160101,,
29856,CPT,ARTHRS AID TIBIAL FX PROX UNICONDYLAR BICONDYLAR,,30,,,"$23,484.36",$0.00,1,0,1,20160101,,
29860,CPT,ARTHROSCOPY HIP DIAGNOSTIC W/WO SYNOVIAL BYP SPX,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29861,CPT,ARTHROSCOPY HIP SURGICAL W/REMOVAL LOOSE/FB,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29862,CPT,ARTHRS HIP DEBRIDEMENT/SHAVING ARTICULAR CRTLG,,30,,,"$20,802.20",$0.00,1,0,1,20160101,,
29863,CPT,ARTHROSCOPY HIP SURGICAL W/SYNOVECTOMY,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29866,CPT,ARTHROSCOPY KNEE OSTEOCHONDRAL AGRFT MOSAICPLAST,,30,,,"$20,802.20",$0.00,1,0,1,20160101,,
29867,CPT,ARTHROSCOPY KNEE OSTEOCHONDRAL ALLOGRAFT,,30,,,"$21,600.69",$0.00,1,0,1,20160101,,
29868,CPT,ARTHROSCOPY KNEE MENISCAL TRNSPLJ MED/LAT,,30,,,"$20,802.20",$0.00,1,0,1,20160101,,
29870,CPT,ARTHROSCOPY KNEE DIAGNOSTIC W/WO SYNOVIAL BX SPX,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29871,CPT,ARTHROSCOPY KNEE INFECTION LAVAGE & DRAINAGE,,30,,,"$13,009.40",$0.00,1,0,1,20160101,,
29873,CPT,ARTHROSCOPY KNEE LATERAL RELEASE,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29874,CPT,ARTHROSCOPY KNEE REMOVAL LOOSE/FOREIGN BODY,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29875,CPT,ARTHROSCOPY KNEE SYNOVECTOMY LIMITED SPX,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29876,CPT,ARTHROSCOPY KNEE SYNOVECTOMY 2/>COMPARTMENTS,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29877,CPT,ARTHRS KNEE DEBRIDEMENT/SHAVING ARTCLR CRTLG,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29879,CPT,ARTHRS KNEE ABRASION ARTHRP/MLT DRLG/MICROFX,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29880,CPT,ARTHRS KNEE W/MENISCECTOMY MED&LAT W/SHAVING,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29881,CPT,ARTHRS KNE SURG W/MENISCECTOMY MED/LAT W/SHVG,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29882,CPT,ARTHROSCOPY KNEE W/MENISCUS RPR MEDIAL/LATERAL,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29883,CPT,ARTHROSCOPY KNEE W/MENISCUS RPR MEDIAL&LATERAL,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29884,CPT,ARTHROSCOPY KNEE W/LYSIS ADHESIONS W/WO MANJ SPX,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29885,CPT,ARTHRS KNEE DRILL OSTEOCHONDRITIS DISSECANS GRFG,,30,,,"$21,216.29",$0.00,1,0,1,20160101,,
29886,CPT,ARTHRS KNEE DRILLING OSTEOCHOND DISSECANS LESION,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29887,CPT,ARTHRS KNEE DRLG OSTEOCHOND DISSECANS INT FIXJ,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29888,CPT,ARTHRS AIDED ANT CRUCIATE LIGM RPR/AGMNTJ/RCNSTJ,,30,,,"$23,484.36",$0.00,1,0,1,20160101,,
29889,CPT,ARTHRS AIDED PST CRUCIATE LIGM RPR/AGMNTJ/RCNSTJ,,30,,,"$21,075.80",$0.00,1,0,1,20160101,,
29891,CPT,ARTHRS ANKLE EXC OSTCHNDRL DFCT W/DRLG DFCT,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29892,CPT,ARTHRS AID RPR LES/TALAR DOME FX/TIBL PLAFOND FX,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29893,CPT,ENDOSCOPIC PLANTAR FASCIOTOMY,,30,,,"$8,040.80",$0.00,1,0,1,20160101,,
29894,CPT,ARTHROSCOPY ANKLE W/REMOVAL LOOSE/FOREIGN BODY,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29895,CPT,ARTHROSCOPY ANKLE SURGICAL SYNOVECTOMY PARTIAL,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29897,CPT,ARTHROSCOPY ANKLE SURGICAL DEBRIDEMENT LIMITED,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29898,CPT,ARTHROSCOPY ANKLE SURGICAL DEBRIDEMENT EXTENSIVE,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29899,CPT,ARTHROSCOPY ANKLE SURGICAL W/ANKLE ARTHRODESIS,,30,,,"$21,600.69",$0.00,1,0,1,20160101,,
29900,CPT,ARTHROSCOPY METACARPOPHALANGEAL SYNOVIAL BIOPSY,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29901,CPT,ARTHRS METACARPOPHALANGEAL JOINT DEBRIDEMENT,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29902,CPT,ARTHRS MTCARPHLNGL JT W/RDCTJ UR COLTRL LIGM,,30,,,"$8,040.80",$0.00,1,0,1,20160101,,
29904,CPT,ARTHRS SUBTALAR JOINT REMOVE LOOSE/FOREIGN BODY,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29905,CPT,ARTHROSCOPY SUBTALAR JOINT WITH SYNOVECTOMY,,30,,,"$13,296.11",$0.00,1,0,1,20160101,,
29906,CPT,ARTHROSCOPY SUBTALAR JOINT WITH DEBRIDEMENT,,30,,,"$7,815.00",$0.00,1,0,1,20160101,,
29907,CPT,ARTHROSCOPY SUBTALAR JOINT SUBTALAR ARTHRODESIS,,30,,,"$21,600.69",$0.00,1,0,1,20160101,,
29914,CPT,ARTHROSCOPY HIP W/FEMOROPLASTY,,30,,,"$20,802.20",$0.00,1,0,1,20160101,,
29915,CPT,ARTHROSCOPY HIP W/ACETABULOPLASTY,,30,,,"$23,484.36",$0.00,1,0,1,20160101,,
29916,CPT,ARTHROSCOPY HIP W/LABRAL REPAIR,,30,,,"$23,484.36",$0.00,1,0,1,20160101,,
29999,CPT,UNLISTED PROCEDURE ARTHROSCOPY,,30,,,"$8,040.80",$0.00,1,0,1,20160101,,
30000,CPT,DRAINAGE ABSCESS/HEMATOMA NASAL INT APPROACH,,30,,,$853.29,$0.00,1,0,1,20160101,,
30020,CPT,DRAINAGE ABSCESS/HEMATOMA NASAL SEPTUM,,30,,,"$1,960.00",$0.00,1,0,1,20160101,,
30100,CPT,BIOPSY INTRANASAL,,30,,,"$4,229.51",$0.00,1,0,1,20160101,,
30110,CPT,EXCISION NASAL POLYP SIMPLE,,30,,,"$4,229.51",$0.00,1,0,1,20160101,,
30115,CPT,EXCISION NASAL POLYP EXTENSIVE,,30,,,"$9,467.51",$0.00,1,0,1,20160101,,
30117,CPT,EXCISION/DESTRUCTION INTRANASAL LESION INT APPR,,30,,,"$9,467.51",$0.00,1,0,1,20160101,,
30118,CPT,EXCISION/DESTRUCTION INTRANASAL LESION XTRNL,,30,,,"$9,467.51",$0.00,1,0,1,20160101,,
30120,CPT,EXCISION/SURGICAL PLANING SKIN NOSE RHINOPHYMA,,30,,,"$9,467.51",$0.00,1,0,1,20160101,,
30124,CPT,EXCISION DERMOID CYST NOSE SIMPLE SUBCUTANEOUS,,30,,,"$9,467.51",$0.00,1,0,1,20160101,,
30125,CPT,EXC DERMOID CYST NOSE COMPLEX UNDER BONE/CRTLG,,30,,,"$18,828.32",$0.00,1,0,1,20160101,,
30130,CPT,EXCISION INFERIOR TURBINATE PARTIAL/COMPLETE,,30,,,"$9,467.51",$0.00,1,0,1,20160101,,
30140,CPT,SUBMUCOUS RESCJ INFERIOR TURBINATE PRTL/COMPL,,30,,,"$9,467.51",$0.00,1,0,1,20160101,,
30150,CPT,RHINECTOMY PARTIAL,,30,,,"$18,828.32",$0.00,1,0,1,20160101,,
30160,CPT,RHINECTOMY TOTAL,,30,,,"$18,828.32",$0.00,1,0,1,20160101,,
30200,CPT,INJECTION TURBINATE THERAPEUTIC,,30,,,"$4,229.51",$0.00,1,0,1,20160101,,
30210,CPT,DISPLACEMENT THERAPY PROETZ TYPE,,30,,,"$4,229.51",$0.00,1,0,1,20160101,,
30220,CPT,INSERTION NASAL SEPTAL PROSTHESIS BUTTON,,30,,,"$4,229.51",$0.00,1,0,1,20160101,,
30300,CPT,REMOVAL FOREIGN BODY INTRANASAL OFFICE PROCEDURE,,30,,,$425.53,$0.00,1,0,1,20160101,,
30310,CPT,REMOVAL FOREIGN BODY INTRANASAL GENERAL ANES,,30,,,"$9,467.51",$0.00,1,0,1,20160101,,
30320,CPT,RMVL FOREIGN BODY INTRANASAL LATERAL RHINOTOMY,,30,,,"$4,229.51",$0.00,1,0,1,20160101,,
30400,CPT,RHINP PRIM LAT&ALAR CRTLGS&/ELVTN NASAL TI,,30,,,"$9,467.51",$0.00,1,0,1,20160101,,
30410,CPT,RHINP PRIM COMPLETE XTRNL PARTS,,30,,,"$18,828.32",$0.00,1,0,1,20160101,,
30420,CPT,RHINOPLASTY PRIMARY W/MAJOR SEPTAL REPAIR,,30,,,"$18,828.32",$0.00,1,0,1,20160101,,
30430,CPT,RHINOPLASTY SECONDARY MINOR REVISION,,30,,,"$9,467.51",$0.00,1,0,1,20160101,,
30435,CPT,RHINOPLASTY SECONDARY INTERMEDIATE REVISION,,30,,,"$18,828.32",$0.00,1,0,1,20160101,,
30450,CPT,RHINOPLASTY SECONDARY MAJOR REVISION,,30,,,"$18,828.32",$0.00,1,0,1,20160101,,
30460,CPT,RHINP DFRM W/COLUM LNGTH TIP ONLY,,30,,,"$18,828.32",$0.00,1,0,1,20160101,,
30462,CPT,RHINP DFRM COLUM LNGTH TIP SEPTUM OSTEOT,,30,,,"$18,828.32",$0.00,1,0,1,20160101,,
30465,CPT,REPAIR NASAL VESTIBULAR STENOSIS,,30,,,"$18,828.32",$0.00,1,0,1,20160101,,
30520,CPT,SEPTOPLASTY/SUBMUCOUS RESECJ W/WO CARTILAGE GRF,,30,,,"$9,467.51",$0.00,1,0,1,20160101,,
30540,CPT,REPAIR CHOANAL ATRESIA INTRANASAL,,30,,,"$18,828.32",$0.00,1,0,1,20160101,,
30545,CPT,REPAIR CHOANAL ATRESIA TRANSPALATINE,,30,,,"$18,828.32",$0.00,1,0,1,20160101,,
30560,CPT,LYSIS INTRANASAL SYNECHIA,,30,,,"$1,960.00",$0.00,1,0,1,20160101,,
30580,CPT,REPAIR FISTULA OROMAXILLARY,,30,,,"$18,828.32",$0.00,1,0,1,20160101,,
30600,CPT,REPAIR FISTULA ORONASAL,,30,,,"$18,828.32",$0.00,1,0,1,20160101,,
30620,CPT,SEPTAL/OTHER INTRANASAL DERMATOPLASTY,,30,,,"$18,828.32",$0.00,1,0,1,20160101,,
30630,CPT,REPAIR NASAL SEPTAL PERFORATIONS,,30,,,"$9,467.51",$0.00,1,0,1,20160101,,
30801,CPT,ABLTJ SOFT TIS INFERIOR TURBINATES UNI/BI SUPFC,,30,,,"$4,229.51",$0.00,1,0,1,20160101,,
