200,TRUE,2011-07-07,VERIFIED,148,DVBA*2.7*167,Routine,AUTOMATED MED INFO EXCHANGE,DVBA_27_P167_RN.PDF
201,FALSE,2011-07-08,VERIFIED,29,VBEC*1*29,Informational,VBECS BLOOD BANK,PROHIBITED FROM FOIA DUE TO COPYRIGHT
202,TRUE,2011-07-08,VERIFIED,149,DVBA*2.7*160,Routine,AUTOMATED MED INFO EXCHANGE,
203,FALSE,2011-07-08,VERIFIED,30,VBEC*1*30,Informational,VBECS BLOOD BANK,PROHIBITED FROM FOIA DUE TO COPYRIGHT
204,TRUE,2011-07-12,VERIFIED,276,PSN*4*286,Routine,NATIONAL DRUG FILE,NDF4P286.KID
205,FALSE,2011-07-14,VERIFIED,31,VBEC*1*32,Informational,VBECS BLOOD BANK,PROHIBITED FROM FOIA DUE TO COPYRIGHT
206,FALSE,2011-07-14,VERIFIED,169,XM*999*175,DATA CHANGE,MAILMAN DOMAIN,
207,TRUE,2011-07-15,VERIFIED,124,IVM*2*148,Routine,INCOME VERIFICATION MATCH,IVM_2_P148_UM.PDF
208,TRUE,2011-07-15,VERIFIED,131,PRC*5.1*153,Enhancement,IFCAP,"ifcp5_1accounting_tech.pdf
ifcp5_1application_coord.pdf
ifcp5_1tech_manual.pdf
ifcp5_1security_guide.pdf"
209,TRUE,2011-07-18,VERIFIED,150,DVBA*2.7*172,Routine,AUTOMATED MED INFO EXCHANGE,DVBA_27_P172_RN.PDF
210,TRUE,2011-07-18,VERIFIED,323,LR*5.2*408,Routine,LABORATORY,
211,TRUE,2011-07-19,VERIFIED,16,PSU*4*18,Routine,PHARMACY BENEFITS MANAGEMENT,
212,FALSE,2011-07-19,VERIFIED,1,DSIR*8*2,Other,VA CERTIFIED COMPONENTS - DSSI,not installed - PROHIBITED
213,TRUE,2011-07-19,VERIFIED,101,XT*7.3*130,Routine,KERNEL TOOLKIT,
214,FALSE,2011-07-22,VERIFIED,32,VBEC*1*33,Informational,VBECS BLOOD BANK,PROHIBITED FROM FOIA DUE TO COPYRIGHT
215,TRUE,2011-07-28,VERIFIED,277,PSN*4*287,Routine,NATIONAL DRUG FILE,NDF4P287.KID
216,TRUE,2011-07-28,VERIFIED,278,PSN*4*288,Routine,NATIONAL DRUG FILE,NDF4P288.KID
217,TRUE,2011-07-28,VERIFIED,151,DVBA*2.7*173,Routine,AUTOMATED MED INFO EXCHANGE,DVBA_27_P173.PDF
218,TRUE,2011-07-29,VERIFIED,470,SD*5.3*569,Routine,SCHEDULING,
219,TRUE,2011-08-01,VERIFIED,97,RA*5*108,Routine,RADIOLOGY/NUCLEAR MEDICINE,
220,FALSE,2011-08-08,VERIFIED,4,DSIV*2.2*4,Routine,INSURANCE CAPTURE BUFFER,PROHIBITED FROM FOIA DUE TO COPYRIGHT
221,TRUE,2011-08-08,VERIFIED,742,DG*5.3*824,Routine,REGISTRATION,
222,TRUE,2011-08-08,VERIFIED,279,PSN*4*289,Routine,NATIONAL DRUG FILE,NDF4P289.KID
223,TRUE,2011-08-09,VERIFIED,108,FB*3.5*129,Informational,FEE BASIS,DOCUMENTATION ONLY
224,TRUE,2011-08-10,VERIFIED,471,SD*5.3*562,Routine,SCHEDULING,
225,TRUE,2011-08-10,VERIFIED,18,WEBV*1*22,Routine,VISTA WEB,VISTA WEB
226,TRUE,2011-08-10,VERIFIED,416,IB*2*453,Routine,INTEGRATED BILLING,
227,TRUE,2011-08-10,VERIFIED,457,XU*8*571,Routine,KERNEL,
228,TRUE,2011-08-10,VERIFIED,64,GMRC*3*71,Routine,CONSULT/REQUEST TRACKING,DOCUMENTATION
229,FALSE,2011-08-11,VERIFIED,33,VBEC*1*34,Informational,VBECS BLOOD BANK,PROHIBITED FROM FOIA DUE TO COPYRIGHT
230,TRUE,2011-08-11,VERIFIED,213,PSJ*5*263,Routine,INPATIENT MEDICATIONS,KIDS BUILD IN MOCHA FOLDER
231,TRUE,2011-08-11,VERIFIED,144,PSS*1*163,Routine,PHARMACY DATA MANAGEMENT,PSS_1_163.KID IN MOCHA FOLDER -- DOCS
232,TRUE,2011-08-11,VERIFIED,292,OR*3*346,Routine,ORDER ENTRY/RESULTS REPORTING,KIDS BUILD IN MOCHA FOLDER
233,TRUE,2011-08-11,VERIFIED,316,PSO*7*387,Routine,OUTPATIENT PHARMACY,KIDS BUILD IN MOCHA FOLDER
234,TRUE,2011-08-11,VERIFIED,152,DVBA*2.7*169,Routine,AUTOMATED MED INFO EXCHANGE,DOCUMENTATION
235,TRUE,2011-08-15,VERIFIED,17,MD*1*26,Informational,CLINICAL PROCEDURES,"MD1_0P26_UM.PDF
MD1_0P26_IG.PDF
MD1_0P26_IMPG.PDF"
236,TRUE,2011-08-15,VERIFIED,132,PRC*5.1*149,Routine,IFCAP,
237,TRUE,2011-08-16,VERIFIED,153,DVBA*2.7*168,Routine,AUTOMATED MED INFO EXCHANGE,"DVBA_27_P168_05.ZIP (includes CAPRI.exe, CAPRI.map, CAPRISession.r2w, ssh_config, DVBA_27P168_ISG.doc)
DVBA_27_P168_RN.PDF
DVBA_27_P168_UM.PDF"
238,TRUE,2011-08-17,VERIFIED,142,RMPR*3*162,Routine,PROSTHETICS,
239,TRUE,2011-08-17,VERIFIED,84,EAS*1*103,Routine,ENROLLMENT APPLICATION SYSTEM,
240,TRUE,2011-08-17,VERIFIED,90,GMTS*2.7*100,Routine,HEALTH SUMMARY,,,
241,TRUE,2011-08-18,VERIFIED,109,FB*3.5*121,Enhancement,FEE BASIS,"FB_3_5_121_IG.PDF
FB_3_5_121_RN.PDF
FB3_5TM.PDF",,
242,TRUE,2011-08-18,VERIFIED,143,RMPR*3*167,Informational,PROSTHETICS,"PROSTHETICSBASICSUSERMANUAL.pdf
RMPR_3_TM.PDF",,
243,TRUE,2011-08-19,VERIFIED,472,SD*5.3*577,Routine,SCHEDULING,,,
244,TRUE,2011-08-20,VERIFIED,3,PRPF*4*3,Informational,INTEGRATED PATIENT FUNDS,"VPFS_1.1.3_USERGUIDE.PDF
VPFS_1.1.3_USERGUIDE.DOC
VPFS_1.1.3_SYSTEMSMANAGEMENTGUIDE.PDF
VPFS_1.1.3_ SYSTEMSMANAGEMENTGUIDE.DOC
VPFS_1.1.3_INSTALLGUIDE.PDF
VPFS_1.1.3_ INSTALLGUIDE.DOC",,
245,TRUE,2011-08-22,VERIFIED,168,SR*3*175,Routine,SURGERY,"SR_3_UM_R0911.PDF
SR_3_P175_UM_CP.PDF
SR_3_TM_R0911.PDF
SR_3_P175_TM_CP.PDF
SR_3_P175_RN.PDF",,
246,TRUE,2011-08-22,VERIFIED,317,PSO*7*371,Routine,OUTPATIENT PHARMACY,,,
247,TRUE,2011-08-22,VERIFIED,318,PSO*7*353,Routine,OUTPATIENT PHARMACY,,,
248,TRUE,2011-08-22,VERIFIED,280,PSN*4*290,Routine,NATIONAL DRUG FILE,NDF4P290.KID,,
249,TRUE,2011-08-22,VERIFIED,281,PSN*4*291,Routine,NATIONAL DRUG FILE,NDF4P291.KID,,
250,FALSE,2011-08-23,VERIFIED,10,DSIF*3.2*20,Patch for Patch,FEE BASIS CLAIM SYSTEM,PROHIBITED FROM FOIA DUE TO COPYRIGHT,,
251,TRUE,2011-08-23,VERIFIED,458,XU*8*557,Other,KERNEL,,,
252,TRUE,2011-08-23,VERIFIED,104,EC*2*111,Other,EVENT CAPTURE,,,
253,TRUE,2011-08-23,VERIFIED,154,DVBA*2.7*174,Enhancement,AUTOMATED MED INFO EXCHANGE,DVBA_27_P174_RN.PDF,,
254,TRUE,2011-08-23,VERIFIED,98,RA*5*47,Routine,RADIOLOGY/NUCLEAR MEDICINE,"RA_5_P47.KID
RA5_0UM.doc, RA5_0UM.pdf
RA5_0TM.doc, RA5_0TM.pdf
RA5_0HL7spec.doc, RA5_0HL7spec.pdf
RA5_0HL7setup.doc, RA5_0HL7setup.pdf
RA5_0RN_P47.doc, RA5_0RN_P47.pdf",,
255,FALSE,2011-08-23,VERIFIED,76,MAG*3*49,Routine,IMAGING,PROHIBITED FROM FOIA DUE TO COPYRIGHT,,
256,TRUE,2011-08-23,VERIFIED,151,PX*1*197,Routine,PCE PATIENT CARE ENCOUNTER,PCE PATIENT CARE ENCOUNTER
257,TRUE,2011-08-23,VERIFIED,4,ANRV*5*4,Informational,VISUAL IMPAIRMENT SERVICE TEAM,"ANRV5_0CIG.pdf 
ANRV5_0TM.pdf
ANRV5_0RN.pdf
ANRV5_0UM.pdf "
258,TRUE,2011-08-26,VERIFIED,417,IB*2*438,Routine,INTEGRATED BILLING,"IB_2_P438_UM_R0811.pdf 
IB_2_P438_TM.pdf
IB_2_P438_RN.pdf"
259,TRUE,2011-08-29,VERIFIED,NEW,VPR 1.0,NEW PACKAGE,VIRTUAL PATIENT RECORD,"VPR_IG.PDF
VPR_TM.PDF
VPR1_0.KID"
260,TRUE,2011-08-29,VERIFIED,144,RMPR*3*161,Routine,PROSTHETICS,"
"
261,TRUE,2011-08-29,VERIFIED,145,PSS*1*149,Routine,PHARMACY DATA MANAGEMENT,
262,TRUE,2011-08-29,VERIFIED,743,DG*5.3*844,Routine,REGISTRATION,
263,FALSE,2011-08-30,VERIFIED,77,MAG*3*117,Routine,IMAGING,PROHIBITED FROM FOIA DUE TO COPYRIGHT
264,TRUE,2011-08-31,VERIFIED,247,PRCA*4.5*269,Routine,ACCOUNTS RECEIVABLE,"EPAYMENTS_5010.KDI
3rd Party EDI Lockbox User Guide_p269_cp.pdf
edi_user_guide_p269.cp.pdf
ar_45_p269_tm_cp.pdf"
265,TRUE,2011-08-31,VERIFIED,418,IB*2*431,Routine,INTEGRATED BILLING,SEE ABOVE
266,TRUE,2011-08-31,VERIFIED,155,DVBA*2.7*170,Routine,AUTOMATED MED INFO EXCHANGE,
267,TRUE,2011-09-01,VERIFIED,105,EC*2*110,Routine,EVENT CAPTURE,
268,TRUE,2011-09-01,VERIFIED,53,ONC*2.11*53,Routine,ONCOLOGY,ONC211P53.KID
269,TRUE,2011-09-01,VERIFIED,102,XT*7.*422,Routine,KERNEL TOOLKIT,
271,TRUE,2011-09-06,VERIFIED,103,XT*7.3*127,Routine,KERNEL TOOLKIT,
272,TRUE,2011-09-06,VERIFIED,744,DG*5.3*787,Routine,REGISTRATION,
270,TRUE,2011-09-07,VERIFIED,145,RMPR*3*165,Routine,PROSTHETICS,,,
273,FALSE,2011-09-08,VERIFIED,214,PSJ*5*235,ENTERED IN ERROR,INPATIENT MEDICATIONS,"
PSJ_5_NURSE_UM_R0911.PDF
PSJ_5_PHAR_UM_R0911.PDF
PSJ_5_P235_NURSE_UM_CP.PDF
PSJ_5_P235_PHAR_UM_OP.PDF",,
274,FALSE,2011-09-08,VERIFIED,293,OR*3*333,ENTERED IN ERROR,ORDER ENTRY/RESULTS REPORTING,,,
275,TRUE,2011-09-12,VERIFIED,282,PSN*4*292,Routine,NATIONAL DRUG FILE,NDF4P292.KID,,
276,TRUE,2011-09-12,VERIFIED,24,FH*5.5*25,Routine,DIETETICS,,,
277,TRUE,2011-09-13,VERIFIED,459,XU*8*569,Routine,KERNEL,,,
278,TRUE,2011-09-13,VERIFIED,133,PRC*5.1*144,Routine,IFCAP,,,
279,TRUE,2011-09-13,VERIFIED,44,PSB*3*65,Informational,BAR CODE MED ADMIN,BCMABACKUPSYSTEMCACHEINSTALLATION.DOC,,
280,TRUE,2011-09-13,VERIFIED,45,PSB*3*57,Routine,BAR CODE MED ADMIN,,,
281,TRUE,2011-09-14,VERIFIED,156,DVBA*2.7*175,Routine,AUTOMATED MED INFO EXCHANGE,"DVBA_27_P175_RN.PDF
DVBA_27_P175_DBQ_MALEREPRODUCTIVE_WF.DOCX",,
282,FALSE,2011-09-15,VERIFIED,34,VBEC*1*35,Informational,BLOOD BANK,PROHIBITED - CONTROLLED RELEASE FOR VBECS,,
283,TRUE,2011-09-15,VERIFIED,248,PRCA*4.5*279,Informational,ACCOUNTS RECEIVABLE,"EPAYMENTS_USER_GUIDE_EDI_LOCKBOX.PDF
PRCA_4_5_P269_RN.PDF",,
284,TRUE,2011-09-15,VERIFIED,419,IB*2*463,Informational,INTEGRATED BILLING,"EPAYMENTS_USER_GUIDE_EDI_LOCKBOX.PDF
IB_2_P431_RN.PDF",,
285,TRUE,2011-09-19,VERIFIED,420,IB*2*449,Routine,INTEGRATED BILLING,"IB_2_0_TM.PDF
IB_2_0_UM.PDF
DG_53_P840.KID",,
286,TRUE,2011-09-19,VERIFIED,745,DG*5.3*840,Routine,REGISTRATION,"DG_5_3_P840_REG_UM.PDF
DG_5_3_P840_ADTBE_UM.PDF
DG_53_P840.KID",,
287,TRUE,2011-09-19,VERIFIED,125,IVM*2*149,Routine,INCOME VERIFICATION MATCH,DG_53_P840.KID,,
288,TRUE,2011-09-22,VERIFIED,283,PSN*4*293,Routine,NATIONAL DRUG FILE,NDF4P293.KID
289,TRUE,2011-09-22,VERIFIED,284,PSN*4*294,Routine,NATIONAL DRUG FILE,NDF4P294.KID
290,TRUE,2011-09-23,VERIFIED,126,IVM*2*147,Routine,INCOME VERIFICATION MATCH,IVM_2_P147.KID
291,TRUE,2011-09-23,VERIFIED,746,DG*5.3*829,Routine,REGISTRATION,IVM_2_P147.KID
292,FALSE,2011-09-23,VERIFIED,1,OHRS*1.4*1,Informational,CISS-OHRS,"DOCUMENTATION ONLY
OHRS1_4UG.PDF
CISS1_4OM.PDF"
293,TRUE,2011-09-26,VERIFIED,473,SD*5.3*504,Routine,SCHEDULING,"SD_53_P504.ZIP
B_PCMM.EXE"
294,TRUE,2011-09-26,VERIFIED,474,SD*5.3*583,Routine,SCHEDULING,
295,TRUE,2011-09-27,VERIFIED,215,PSJ*5*225,Routine,INPATIENT MEDICATIONS,
296,TRUE,2011-09-28,VERIFIED,319,PSO*7*382,Routine,OUTPATIENT PHARMACY,"PSO_7_MAN_UM_R0911.PDF
PSO_7_P382_MAN_UM_CP.PDF
PSO_7_PHAR_UM_R0911.PDF
PSO_7_P382_PHAR_UM_CP.PDF
PSO_7_TM_R0911.PDF
PSO_7_P382_TM_CP.PDF"
297,TRUE,2011-09-29,VERIFIED,57,RG*1*58,Routine,CLINICAL INFO RESOURCE NETWORK,
298,TRUE,2011-09-30,VERIFIED,240,TIU*1*262,Informational,TEXT INTEGRATION UTILITY,"TIU_1_262_MED_IG.PDF
TIU_1_262_MED_TM.PDF
TIU_1_262_MED_UM.PDF"
299,FALSE,2011-09-30,VERIFIED,78,MAG*3*99,Routine,IMAGING,PROHIBITED FROM FOIA DUE TO COPYRIGHT
300,FALSE,2011-10-04,VERIFIED,2,DSIR*8*1,Informational,VA CERTIFIED COMPONENTS - DSSI,not installed - PROHIBITED
301,FALSE,2011-10-04,VERIFIED,NEW,DSIR*8.1,Other,VA CERTIFIED COMPONENTS - DSSI,not installed - PROHIBITED
302,TRUE,2011-10-04,VERIFIED,46,PSB*3*63,Routine,BAR CODE MED ADMIN,
303,TRUE,2011-10-05,VERIFIED,123,HL*1.6*152,Routine,HEALTH LEVEL 7,
304,TRUE,2011-10-11,VERIFIED,285,PSN*4*300,Routine,NATIONAL DRUG FILE,NDF4P300.KID
305,TRUE,2011-10-12,VERIFIED,460,XU*8*581,Routine,KERNEL,
306,TRUE,2011-10-12,VERIFIED,216,PSJ*5*250,Routine,INPATIENT MEDICATIONS,
307,TRUE,2011-10-12,VERIFIED,294,OR*3*338,Other,ORDER ENTRY/RESULTS REPORTING,
308,TRUE,2011-10-13,VERIFIED,134,PRC*5.1*158,Routine,IFCAP,DOCS
309,FALSE,2011-10-13,VERIFIED,35,VBEC*1*36,Informational,VBECS BLOOD BANK,PROHIBITED FROM FOIA DUE TO COPYRIGHT
310,TRUE,2011-10-17,VERIFIED,120,ECX*3*134,Other,DSS EXTRACTS,
311,TRUE,2011-10-18,VERIFIED,71,LEX*2*78,Data Dictionary,LEXICON UTILITY,LEX_2_78.GBL
312,TRUE,2011-10-18,VERIFIED,53,ICD*18*59,Other,DRG GROUPER,
313,TRUE,2011-10-18,VERIFIED,55,ICPT*6*57,Other,CPT/HCPCS CODES,
314,TRUE,2011-10-19,VERIFIED,320,PSO*7*357,Routine,OUTPATIENT PHARMACY,
315,TRUE,2011-10-20,VERIFIED,295,OR*3*329,Routine,ORDER ENTRY/RESULTS REPORTING,
316,TRUE,2011-10-21,VERIFIED,15,ROR*1.5*16,Routine,CLINICAL CASE REGISTRIES,
317,TRUE,2011-10-24,VERIFIED,NEW,TBI*2,NEW PACKAGE,TRAUMATIC BRAIN INJURY,"DOCS ONLY
TBI_2_0_UM.PDF
TBI_2_0_TM.PDF
TBI_2_0_IG.PDF
TBIINS_2_0_UM.PDF
TBIPT_2_0_UM.PDF"
318,TRUE,2011-10-25,VERIFIED,146,RMPR*3*160,Routine,PROSTHETICS,
319,TRUE,2011-10-26,VERIFIED,421,IB*2*432,Enhancement,INTEGRATED BILLING,"IB_2_P432_RN.PDF
IB_2_P432_TM.PDF"
320,TRUE,2011-10-26,VERIFIED,286,PSN*4*301,Routine,NATIONAL DRUG FILE,NDF4P301.KID
321,TRUE,2011-10-26,VERIFIED,287,PSN*4*302,Routine,NATIONAL DRUG FILE,NDF4P302.KID
322,TRUE,2011-10-26,VERIFIED,461,XU*8*543,Routine,KERNEL,
323,TRUE,2011-10-26,VERIFIED,321,PSO*7*363,Routine,OUTPATIENT PHARMACY,
324,TRUE,2011-10-26,VERIFIED,NEW,WEBH*1,NEW PACKAGE,WEB BASED HUMAN RESOURCES,DOCS ONLY
325,TRUE,2011-10-27,VERIFIED,462,XU*8*572,Routine,KERNEL,
326,TRUE,2011-10-27,VERIFIED,324,LR*5.2*410,Data Dictionary,LABORATORY,
327,TRUE,2011-10-28,VERIFIED,422,IB*2*418,Routine,INTEGRATED BILLING,
328,TRUE,2011-10-31,VERIFIED,91,GMTS*2.7*88,Routine,HEALTH SUMMARY,"HSUM_2_7_88_TM.PDF
HSUM_2_7_88_UM.PDF"
329,TRUE,2011-10-31,VERIFIED,217,PSJ*5*237,Routine,INPATIENT MEDICATIONS,
330,TRUE,2011-10-31,VERIFIED,10,BPS*1*10,Data Dictionary,E-CLAIMS MGMT ENGINE,"BPS_1_10_PSO_IB_PRCA.KID
BPS_1_P10_RN.PDF
BPS_1_P10_UM.PDF
BPS_1_P10_TM.PDF"
331,TRUE,2011-10-31,VERIFIED,322,PSO*7*359,Data Dictionary,OUTPATIENT PHARMACY,"BPS_1_10_PSO_IB_PRCA.KID
PSO_7_P359_RN.PDF
PSO_7_MAN_UM_R1011.PDF
PSO_7_P359_MAN_UM_CP.PDF
PSO_7_PHAR_UM_R1011.PDF
PSO_7_P359_PHAR_UM_CP.PDF"
332,TRUE,2011-10-31,VERIFIED,423,IB*2*435,Data Dictionary,INTEGRATED BILLING,"BPS_1_10_PSO_IB_PRCA.KID
IB_2_P435_RN.PDF"
333,TRUE,2011-10-31,VERIFIED,249,PRCA*4.5*271,Data Dictionary,ACCOUNTS RECEIVABLE,"BPS_1_10_PSO_IB_PRCA.KID
PRCA_4_5_P271_RN.PDF"
334,TRUE,2011-11-01,VERIFIED,146,DI*22*165,Routine,VA FILEMAN,
335,TRUE,2011-11-01,VERIFIED,121,ECX*3*132,Enhancement,DSS EXTRACTS,"DSS_3_FY2012_UM.PDF
DSS_3_FY2012_TM.PDF
DSS_3_FY2012_DD.PDF"
336,TRUE,2011-11-03,VERIFIED,135,PRC*5.1*163,Routine,IFCAP,
337,FALSE,2011-11-03,VERIFIED,79,MAG*3*104,Enhancement,IMAGING,PROHIBITED FROM FOIA DUE TO COPYRIGHT
338,TRUE,2011-11-07,VERIFIED,288,PSN*4*303,Routine,NATIONAL DRUG FILE,NDF4P303.KID
339,FALSE,2011-11-07,VERIFIED,11,DSIF*3.2*8,Enhancement,FEE BASIS CLAIM SYSTEM,PROHIBITED FROM FOIA DUE TO COPYRIGHT
340,TRUE,2011-11-08,VERIFIED,323,PSO*7*350,Routine,OUTPATIENT PHARMACY,
341,TRUE,2011-11-08,VERIFIED,324,PSO*7*381,Routine,OUTPATIENT PHARMACY,
342,TRUE,2011-11-09,VERIFIED,747,DG*5.3*838,Routine,REGISTRATION,"DG_5_3_P838_REG_UM.PDF
IVM_2_TM_PF.PDF"
343,FALSE,2011-11-09,VERIFIED,36,VBEC*1*37,Informational,BLOOD BANK,PROHIBITED - CONTROLLED RELEASE FOR VBECS
344,TRUE,2011-11-10,VERIFIED,289,PSN*4*304,Routine,NATIONAL DRUG FILE,NDF4P304.KID
345,TRUE,2011-11-11,VERIFIED,290,PSN*4*305,Routine,NATIONAL DRUG FILE,NDF4P305.KID
346,TRUE,2011-11-15,VERIFIED,218,PSJ*5*223,Routine,INPATIENT MEDICATIONS,
347,FALSE,2011-11-17,VERIFIED,2,OHRS*1.4*2,Informational,OCCUPATIONAL HEALTH RECORD SYSTEM,WEB BASED ONLY
348,TRUE,2011-11-21,VERIFIED,47,PSB*3*60,Routine,BAR CODE MED ADMIN,
349,TRUE,2011-11-22,VERIFIED,241,TIU*1*255,Routine,TEXT INTEGRATION UTILITY,
350,TRUE,2011-11-23,VERIFIED,124,HL*1.6*155,Routine,HEALTH LEVEL 7,
351,TRUE,2011-11-23,VERIFIED,35,GMPL*2*39,Routine,PROBLEM LIST,
352,TRUE,2011-11-23,VERIFIED,463,XU*8*570,Routine,KERNEL,,,
353,TRUE,2011-11-28,VERIFIED,54,ONC*2.11*55,Routine,ONCOLOGY,ONC211P55.KID,,
354,TRUE,2011-11-28,VERIFIED,54,ICD*18*56,Routine,DRG GROUPER,,,
355,TRUE,2011-11-28,VERIFIED,65,GMRC*3872,Routine,CONSULT/REQUEST TRACKING,,,
356,TRUE,2011-11-29,VERIFIED,475,SD*5.3*567,Routine,SCHEDULING,,,
357,TRUE,2011-11-29,VERIFIED,296,OR*3*332,Routine,ORDER ENTRY/RESULTS REPORTING,"OR_30_332.ZIP includes (Also in CPRS File)
CPRSLMTM.DOC
CPRSLMTM.PDF
CPRSGUITM.DOC
CPRSGUITM.PDF
OR_3_332RN.DOC
OR_3_332RN.PDF",,
358,TRUE,2011-11-29,VERIFIED,424,IB*2*460,Routine,INTEGRATED BILLING,,,
359,TRUE,2011-11-30,VERIFIED,21,OOPS*2*22,Routine,ASSISTS,,,
360,TRUE,2011-11-30,VERIFIED,219,PSJ*5*258,Routine,INPATIENT MEDICATIONS,,,
361,TRUE,2011-12-03,VERIFIED,NEW,CHDR*2.1,NEW PACKAGE,CLINICAL DATA REPOSITORY/HEALTH DATA REPOSITORY,,,
362,TRUE,2011-12-02,VERIFIED,127,IVM*2*151,Routine,INCOME VERIFICATION MATCH,IVM_2_151_TM.PDF,,
363,TRUE,2011-12-05,VERIFIED,464,XU*8*586,Routine,KERNEL,,,
364,TRUE,2011-12-07,VERIFIED,5,MHV*1*9,Routine,MY HEALTHEVET,,,
365,TRUE,2011-12-07,VERIFIED,465,XU*8*555,Routine,KERNEL,,,
366,TRUE,2011-12-07,VERIFIED,325,PSO*7*373,Routine,OUTPATIENT PHARMACY,,,
367,TRUE,2011-12-07,VERIFIED,146,PSS*1*159,Routine,PHARMACY DATA MANAGEMENT,"PSS_1_UM_R1211.PDF
PSS_1_P159_UM_CP.PDF
PSS_1_TM_R1211.PDF
PSS_1_P159_TM_CP.PDF",,
368,TRUE,2011-12-09,VERIFIED,748,DG*5.3*834,Routine,REGISTRATION,
369,TRUE,2011-12-12,VERIFIED,297,OR*3*297,Routine,ORDER ENTRY/RESULTS REPORTING,
370,TRUE,2011-12-12,VERIFIED,291,PSN*4*306,Routine,NATIONAL DRUG FILE,NDF4P206.KID
371,TRUE,2011-12-13,VERIFIED,48,PSB*3*52,Routine,BAR CODE MED ADMIN,
372,TRUE,2011-12-13,VERIFIED,11,BPS*1*12,Routine,E-CLAIMS MGMT ENGINE,
373,TRUE,2011-12-14,VERIFIED,425,IB*2*462,Enhancement,INTEGRATED BILLING,"IBRC1110A.TXT Inpatient Facility Charges (DRG)
IBRC1110B.TXT Facility Charge (CPT)
IBRC1110C.TXT Physician Charges (CPT)
IBR01110D.TXT Service Category Codes 
IBRO1110E.TXT Area Factors
IBRO1110F.TXT Site Identification"
374,TRUE,2011-12-15,VERIFIED,749,DG*5.3*848,Routine,REGISTRATION,"DG_53_P848.KID (for DG*5.3*848, EAS*1*104 & IB*2*465)"
375,TRUE,2011-12-15,VERIFIED,85,EAS*1*104,Routine,ENROLLMENT APPLICATION SYSTEM,"DG_53_P848.KID (for DG*5.3*848, EAS*1*104 & IB*2*465)"
376,TRUE,2011-12-15,VERIFIED,426,IB*2*465,Routine,INTEGRATED BILLING,"DG_53_P848.KID (for DG*5.3*848, EAS*1*104 & IB*2*465)"
377,TRUE,2011-12-19,VERIFIED,292,PSN*4*307,Routine,NATIONAL DRUG FILE,NDF4P307.KID
378,TRUE,2011-12-19,VERIFIED,293,PSN*4*308,Routine,NATIONAL DRUG FILE,NDF4P308.KID
379,TRUE,2011-12-19,VERIFIED,298,OR*3*204,Routine,ORDER ENTRY/RESULTS REPORTING,
380,TRUE,2011-12-20,VERIFIED,294,PSN*4*296,Routine,NATIONAL DRUG FILE,"PSN_4_UM_R1211.PDF
PSN_4_P296_UM_CP.PDF"
381,FALSE,2011-12-20,VERIFIED,37,VBEC*1*38,Informational,BLOOD BANK,PROHIBITED - CONTROLLED RELEASE FOR VBECS
382,TRUE,2011-12-23,VERIFIED,476,SD*5.3*560,Routine,SCHEDULING,
383,TRUE,2011-12-27,VERIFIED,122,ECX*3*135,Other,DSS EXTRACTS,
384,TRUE,2011-12-27,VERIFIED,299,OR*3*318,Routine,ORDER ENTRY/RESULTS REPORTING,,,
385,TRUE,2011-12-29,VERIFIED,110,FB*3.5*122,Enhancement,FEE BASIS,"FB_3_5_122_IG.PDF
FB_3_5_122_RN.PDF",,
386,TRUE,2011-12-29,VERIFIED,111,FB*3.5*133,Data Dictionary,FEE BASIS,"FB_3_5_133_IG.PDF
FB_3_5_133_RN.PDF
FB3_5TM.PDF
FB_35_UM.PDF",,
