Version 3.15 Update - Outpatient Facility,,,,,,,,,,,,,
,,,,,,,,,,,,,
Item Code,Code Type,Description,Modifier,Service Category Code,Multiple Surgery Indicator,Primary/Pass-Through Indicator,Unit Charge,Base Charge,Unit Type,Inpatient Indicator,Skilled Nursing Facility Indicator,Start Date,End Date
24220,CPT,INJECTION ELBOW ARTHROGRAPHY,,30,,,$765.42 ,$0.00 ,1,0,1,20141001,
24300,CPT,MANIPULATION ELBOW UNDER ANESTHESIA,,30,,,"$6,580.91 ",$0.00 ,1,0,1,20141001,
24301,CPT,MUSCLE/TENDON TRANSFER UPPER ARM/ELBOW SINGLE,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
24305,CPT,TENDON LENGTHENING UPPER ARM/ELBOW EA TENDON,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
24310,CPT,TENOTOMY OPEN ELBOW TO SHOULDER EACH TENDON,,30,,,"$9,206.64 ",$0.00 ,1,0,1,20141001,
24320,CPT,TENOPLASTY ELBOW TO SHOULDER SINGLE,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
24330,CPT,FLEXOR-PLASTY ELBOW,,30,,,"$23,288.42 ",$0.00 ,1,0,1,20141001,
24331,CPT,FLEXOR-PLASTY ELBOW W/EXTENSOR ADVANCEMENT,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
24332,CPT,TENOLYSIS TRICEPS,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
24340,CPT,TENODESIS BICEPS TENDON ELBOW SEPARATE PROCEDURE,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
24341,CPT,REPAIR TENDON/MUSCLE UPPER ARM/ELBOW EA,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
24342,CPT,RINSJ RPTD BICEPS/TRICEPS TDN DSTL W/WO TDN GRF,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
24343,CPT,REPAIR LATERAL COLLATERAL LIGAMENT ELBOW,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
24344,CPT,RCNSTJ LAT COLTRL LIGM ELBOW W/TENDON GRAFT,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
24345,CPT,REPAIR MEDIAL COLLATERAL LIGAMENT ELBOW,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
24346,CPT,RCNSTJ MEDIAL COLTRL LIGM ELBW W/TDN GRF,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
24357,CPT,TENOTOMY ELBOW LATERAL/MEDIAL PERCUTANEOUS,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
24358,CPT,TNOT ELBOW LATERAL/MEDIAL DEBRIDE OPEN,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
24359,CPT,TNOT ELBOW LATERAL/MEDIAL DEBRIDE OPEN TDN RPR,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
24360,CPT,ARTHROPLASTY ELBOW W/MEMBRANE,,30,,,"$15,904.79 ",$0.00 ,1,0,1,20141001,
24361,CPT,ARTHROPLASTY ELBOW W/DISTAL HUMRL PROSTC RPLCMT,,30,,,"$20,640.46 ",$0.00 ,1,0,1,20141001,
24362,CPT,ARTHRP ELBOW W/IMPLT&FSCA LATA LIGAMENT RCNSTJ,,30,,,"$20,380.23 ",$0.00 ,1,0,1,20141001,
24363,CPT,ARTHRP ELBOW W/DISTAL HUM&PROX UR PROSTC RPLCM,,30,,,"$20,640.46 ",$0.00 ,1,0,1,20141001,
24365,CPT,ARTHROPLASTY RADIAL HEAD,,30,,,"$15,904.79 ",$0.00 ,1,0,1,20141001,
24366,CPT,ARTHROPLASTY RADIAL HEAD W/IMPLANT,,30,,,"$20,640.46 ",$0.00 ,1,0,1,20141001,
24370,CPT,REVIS ELBOW ARTHRPLSTY HUMERAL/ULNA COMPNT,,30,,,"$20,640.46 ",$0.00 ,1,0,1,20141001,
24371,CPT,REVIS ELBOW ARTHRPLSTY HUMERAL&ULNA COMPNT,,30,,,"$20,640.46 ",$0.00 ,1,0,1,20141001,
24400,CPT,OSTEOTOMY HUMERUS W/WO INTERNAL FIXATION,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
24410,CPT,MLT OSTEOT W/RELIGNMT IMED ROD HUMERAL SHAFT,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
24420,CPT,OSTEOPLASTY HUMERUS,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
24430,CPT,REPAIR NON/MALUNION HUMERUS W/O GRAFT,,30,,,"$23,288.42 ",$0.00 ,1,0,1,20141001,
24435,CPT,REPAIR NON/MALUNION HUMERUS W/ILIAC/OTH AGRFT,,30,,,"$23,288.42 ",$0.00 ,1,0,1,20141001,
24470,CPT,HEMIEPIPHYSEAL ARREST,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
24495,CPT,DECOMPRESSION FASCT F/ARM W/BRACH ART EXPL,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
24498,CPT,PROPH TX W/WO METHYLMETHACRYLATE HUMERAL SHAFT,,30,,,"$23,288.42 ",$0.00 ,1,0,1,20141001,
24500,CPT,CLSD TX HUMERAL SHAFT FRACTURE W/O MANIPULATION,,30,,,"$1,002.68 ",$0.00 ,1,0,1,20141001,
24505,CPT,CLTX HUMERAL SHFT FX W/MANJ W/WO SKELETAL TRACJ,,30,,,"$1,002.68 ",$0.00 ,1,0,1,20141001,
24515,CPT,OPTX HUMERAL SHFT FX W/PLATE/SCREWS W/WOCERCLAGE,,30,,,"$22,010.55 ",$0.00 ,1,0,1,20141001,
24516,CPT,TX HUMRAL SHAFT FX W/INSJ IMED IMPLT W/W CERCLGE,,30,,,"$22,010.55 ",$0.00 ,1,0,1,20141001,
24530,CPT,CLTX SPRCNDYLR/TRANSCNDYLR HUMERAL FX W/WO MANJ,,30,,,"$1,002.68 ",$0.00 ,1,0,1,20141001,
24535,CPT,CLTX SPRCNDYLR/TRANSCNDYLR HUMERAL FX W/MANJ,,30,,,"$1,002.68 ",$0.00 ,1,0,1,20141001,
24538,CPT,PRQ SKEL FIXJ SPRCNDYLR/TRANSCNDYLR HUMERAL FX,,30,,,"$11,251.44 ",$0.00 ,1,0,1,20141001,
24545,CPT,OPEN TX HUMERAL SUPRACONDYLAR FRACTURE W/O XTN,,30,,,"$22,010.55 ",$0.00 ,1,0,1,20141001,
24546,CPT,OPEN TX HUMERAL SUPRACONDYLAR FRACTURE W/XTN,,30,,,"$22,010.55 ",$0.00 ,1,0,1,20141001,
24560,CPT,CLTX HUMERAL EPICONDYLAR FX MEDIAL/LAT W/O MANJ,,30,,,$625.27 ,$0.00 ,1,0,1,20141001,
24565,CPT,CLTX HUMERAL EPICONDYLAR FX MEDIAL/LAT W/MANJ,,30,,,"$1,002.68 ",$0.00 ,1,0,1,20141001,
24566,CPT,PRQ SKEL FIXJ HUMRL EPCNDYLR FX MEDIAL/LAT MANJ,,30,,,"$11,251.44 ",$0.00 ,1,0,1,20141001,
24575,CPT,OPEN TX HUMERAL EPICONDYLAR FRACTURE,,30,,,"$22,010.55 ",$0.00 ,1,0,1,20141001,
24576,CPT,CLTX HUMERAL CONDYLAR FX MEDIAL/LAT W/O MANJ,,30,,,"$1,002.68 ",$0.00 ,1,0,1,20141001,
24577,CPT,CLTX HUMERAL CONDYLAR FX MEDIAL/LATERAL W/MANJ,,30,,,"$1,002.68 ",$0.00 ,1,0,1,20141001,
24579,CPT,OPEN TREATMENT HUMERAL CONDYLAR FRACTURE,,30,,,"$22,010.55 ",$0.00 ,1,0,1,20141001,
24582,CPT,PRQ SKEL FIXJ HUMRL CNDYLR FX MEDIAL/LAT W/MANJ,,30,,,"$11,251.44 ",$0.00 ,1,0,1,20141001,
24586,CPT,OPTX PERIARTICULAR FRACTURE &/DISLOCATION ELBO,,30,,,"$22,010.55 ",$0.00 ,1,0,1,20141001,
24587,CPT,OPTX PRIARTICULAR FX&/DISLC ELBW W/IMPLT ARTHR,,30,,,"$22,010.55 ",$0.00 ,1,0,1,20141001,
24600,CPT,TREATMENT CLOSED ELBOW DISLOCATION W/O ANES,,30,,,"$1,002.68 ",$0.00 ,1,0,1,20141001,
24605,CPT,TREATMENT CLOSED ELBOW DISLOCATION REQ ANES,,30,,,"$6,580.91 ",$0.00 ,1,0,1,20141001,
24615,CPT,OPEN TX ACUTE/CHRONIC ELBOW DISLOCATION,,30,,,"$22,010.55 ",$0.00 ,1,0,1,20141001,
24620,CPT,CLOSED TX MONTEGGIA FX DISLOCATION ELBOW W/MANJ,,30,,,"$7,237.99 ",$0.00 ,1,0,1,20141001,
24635,CPT,OPEN TX MONTEGGIA FRACTURE DISLOCATION ELBOW,,30,,,"$22,010.55 ",$0.00 ,1,0,1,20141001,
24640,CPT,CLTX RDL HEAD SUBLXTJ CHLD NURSEMAID ELBW W/MANJ,,30,,,"$1,002.68 ",$0.00 ,1,0,1,20141001,
24650,CPT,CLOSED TX RADIAL HEAD/NECK FX W/O MANIPULATION,,30,,,"$1,002.68 ",$0.00 ,1,0,1,20141001,
24655,CPT,CLOSED TX RADIAL HEAD/NECK FX W/MANIPULATION,,30,,,"$1,002.68 ",$0.00 ,1,0,1,20141001,
24665,CPT,OPEN TX RADIAL HEAD/NECK FRACTURE,,30,,,"$19,204.17 ",$0.00 ,1,0,1,20141001,
24666,CPT,OPEN TX RADIAL HEAD/NECK FRACTURE PROSTHETIC,,30,,,"$22,010.55 ",$0.00 ,1,0,1,20141001,
24670,CPT,CLOSED TX ULNAR FRACTURE PROXIMAL END W/O MANJ,,30,,,$625.27 ,$0.00 ,1,0,1,20141001,
24675,CPT,CLOSED TX ULNAR FRACTURE PROXIMAL END W/MANJ,,30,,,"$1,002.68 ",$0.00 ,1,0,1,20141001,
24685,CPT,OPEN TREATMENT ULNAR FRACTURE PROXIMAL END,,30,,,"$19,204.17 ",$0.00 ,1,0,1,20141001,
24800,CPT,ARTHRODESIS ELBOW JOINT LOCAL,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
24802,CPT,ARTHRODESIS ELBOW JOINT W/AUTOGENOUS GRAFT,,30,,,"$23,288.42 ",$0.00 ,1,0,1,20141001,
24925,CPT,AMP ARM THRU HUMERUS SECONDARY CLSR/SCAR REVJ,,30,,,"$9,206.64 ",$0.00 ,1,0,1,20141001,
24935,CPT,STUMP ELONGATION UPPER EXTREMITY,,30,,,"$23,288.42 ",$0.00 ,1,0,1,20141001,
24999,CPT,UNLISTED PROCEDURE HUMERUS/ELBOW,,30,,,$625.27 ,$0.00 ,1,0,1,20141001,
25000,CPT,INCISION EXTENSOR TENDON SHEATH WRIST,,30,,,"$9,206.64 ",$0.00 ,1,0,1,20141001,
25001,CPT,INCISION FLEXOR TENDON SHEATH WRIST,,30,,,"$9,206.64 ",$0.00 ,1,0,1,20141001,
25020,CPT,DCMPRN FASCT F/ARM&WRST FLXR/XTNSR W/O DBRDMT,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25023,CPT,DCMPRN FASCT F/ARM&/WRST FLXR/XTNSR W/DBRDMT,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25024,CPT,DCMPRN FASCT F/ARM&/WRST FLXR&XTNSR W/O DB,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25025,CPT,DCMPRN FASCT F/ARM&/WRST FLXR&XTNSR DBRDMT,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25028,CPT,I&D FOREARM&/WRIST DEEP ABSCESS/HEMATOMA,,30,,,"$9,206.64 ",$0.00 ,1,0,1,20141001,
25031,CPT,INCISION & DRAINAGE FOREARM&/WRIST BURSA,,30,,,"$9,206.64 ",$0.00 ,1,0,1,20141001,
25035,CPT,INCISION DEEP BONE CORTEX FOREARM&/WRIST,,30,,,"$9,206.64 ",$0.00 ,1,0,1,20141001,
25040,CPT,ARTHRT RDCRPL/MIDCARPL JT W/EXPL DRG/RMVL FB,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25065,CPT,BIOPSY SOFT TISSUE FOREARM&/WRIST SUPERFICIAL,,30,,,"$3,670.92 ",$0.00 ,1,0,1,20141001,
25066,CPT,BIOPSY SOFT TISSUE FOREARM&/WRIST DEEP,,30,,,"$9,950.82 ",$0.00 ,1,0,1,20141001,
25071,CPT,EXC TUMOR SOFT TISS FOREARM AND/WRIST SUBQ 3CM/>,,30,,,"$9,950.82 ",$0.00 ,1,0,1,20141001,
25073,CPT,EXC TUMOR SFT TISS FOREARM&//WRIST SUBFASC 3CM/>,,30,,,"$9,950.82 ",$0.00 ,1,0,1,20141001,
25075,CPT,EXC TUMOR SOFT TISSUE FOREARM &/WRIST SUBQ <3CM,,30,,,"$6,504.69 ",$0.00 ,1,0,1,20141001,
25076,CPT,EXC TUMOR SOFT TISS FOREARM&/WRIST SUBFASC <3CM,,30,,,"$6,504.69 ",$0.00 ,1,0,1,20141001,
25077,CPT,RAD RESECT TUMOR SOFT TISS FOREARM&/WRIST <3 CM,,30,,,"$6,504.69 ",$0.00 ,1,0,1,20141001,
25078,CPT,RAD RESCJ TUM SOFT TISSUE FOREARM&/WRIST 3 CM/>,,30,,,"$9,950.82 ",$0.00 ,1,0,1,20141001,
25085,CPT,CAPSULOTOMY WRIST,,30,,,"$9,206.64 ",$0.00 ,1,0,1,20141001,
25100,CPT,ARTHROTOMY WRIST JOINT WITH BIOPSY,,30,,,"$9,206.64 ",$0.00 ,1,0,1,20141001,
25101,CPT,ARTHRT WRST W/JT EXPL W/WO BX W/WO RMVL LOOSE/FB,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25105,CPT,ARTHROTOMY WRIST JOINT WITH SYNOVECTOMY,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25107,CPT,ARTHROTOMY DSTL RADIOULNAR JOINT RPR CARTILAGE,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25109,CPT,EXC TENDON FOREARM&/WRIST FLEXOR/EXTENSOR EA,,30,,,"$9,206.64 ",$0.00 ,1,0,1,20141001,
25110,CPT,EXCISION LESION TENDON SHEATH FOREARM&/WRIST,,30,,,"$9,206.64 ",$0.00 ,1,0,1,20141001,
25111,CPT,EXCISION GANGLION WRIST DORSAL/VOLAR PRIMARY,,30,,,"$9,206.64 ",$0.00 ,1,0,1,20141001,
25112,CPT,EXCISION GANGLION WRIST DORSAL/VOLAR RECURRENT,,30,,,"$9,206.64 ",$0.00 ,1,0,1,20141001,
25115,CPT,RAD EXC BURSA SYNVA WRST/F/ARM TDN SHTHS FLXRS,,30,,,"$9,206.64 ",$0.00 ,1,0,1,20141001,
25116,CPT,RAD EXC BURSA SYNVA WRST/F/ARM TDN SHTHS XTNSRS,,30,,,"$9,206.64 ",$0.00 ,1,0,1,20141001,
25118,CPT,SYNOVECTOMY EXTENSOR TENDON SHTH WRIST 1 CMPRT,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25119,CPT,SYNVCT XTNSR TDN SHTH WRST 1 RESCJ DSTL ULNA,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25120,CPT,EXCISION/CURETTAGE CYST/TUMOR RADIUS/ULNA,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25125,CPT,EXC/CURTG CYST/TUMOR RADIUS/ULNA W/AUTOGRAFT,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25126,CPT,EXC/CURTG CYST/TUMOR RADIUS/ULNA W/ALLOGRAFT,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25130,CPT,EXCISION/CURETTAGE CYST/TUMOR CARPAL BONES,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25135,CPT,EXC/CURTG CYST/TUMOR CARPAL BONES W/AUTOGRAFT,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25136,CPT,EXC/CURTG CYST/TUMOR CARPAL BONES W/ALLOGRAFT,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25145,CPT,SEQUESTRECTOMY FOREARM &/WRIST,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25150,CPT,PARTIAL EXCISION BONE ULNA,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25151,CPT,PARTIAL EXCISION BONE RADIUS,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25170,CPT,RADICAL RESECTION TUMOR RADIUS OR ULNA,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25210,CPT,CARPECTOMY 1 BONE,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25215,CPT,CARPECTOMY ALL BONES PROXIMAL ROW,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25230,CPT,RADICAL STYLOIDECTOMY SEPARATE PROCEDURE,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25240,CPT,EXCISION DISTAL ULNA PARTIAL/COMPLETE,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25246,CPT,INJECTION WRIST ARTHROGRAPHY,,30,,,$896.82 ,$0.00 ,1,0,1,20141001,
25248,CPT,EXPL W/REMOVAL DEEP FOREIGN BODY FOREARM/WRIST,,30,,,"$9,206.64 ",$0.00 ,1,0,1,20141001,
25250,CPT,REMOVAL WRIST PROSTHESIS SEPARATE PROCEDURE,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25251,CPT,REMOVAL WRIST PROSTH COMPLICATED W/TOTAL WRIST,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25259,CPT,MANIPULATION WRIST UNDER ANESTHESIA,,30,,,"$7,237.99 ",$0.00 ,1,0,1,20141001,
25260,CPT,RPR TDN/MUSC FLXR F/ARM&/WRST PRIM 1 EA TDN/MU,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25263,CPT,RPR TDN/MUSC FLXR F/ARM&/WRIST SEC 1 EA TDN/MUS,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25265,CPT,RPR TDN/MUSC FLXR F/ARM&/WRISTSEC FR GRF EA,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25270,CPT,RPR TDN/MUSC XTNSR F/ARM&/WRIST PRIM 1 EA TDN,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25272,CPT,RPR TDN/MUSC XTNSR F/ARM&/WRIST SEC 1 EA TDN/MU,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25274,CPT,RPR TDN/MUSC XTNSR F/ARM&/WRST SEC FR GRF EA TDN,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25275,CPT,RPR TENDON SHEATH EXTENSOR F/ARM&/WRIST W/GRAFT,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25280,CPT,LNGTH/SHRT FLXR/XTNSR TDN F/ARM&/WRIST 1 EA TDN,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25290,CPT,TNOT FLXR/XTNSR TENDON FOREARM&/WRIST 1 EA,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25295,CPT,TNOLS FLXR/XTNSR TENDON FOREARM&/WRIST 1 EA,,30,,,"$9,206.64 ",$0.00 ,1,0,1,20141001,
25300,CPT,TENODESIS WRIST FLEXORS FINGERS,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25301,CPT,TENODESIS WRIST EXTENSORS FINGERS,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25310,CPT,TDN TRNSPLJ/TR FLXR/XTNSR F/ARM&/WRST 1 EA TDN,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25312,CPT,TDN TRNSPLJ/TR FLXR/XTNSR F/ARM&/WRST 1/TDN GR,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
25315,CPT,FLEXOR ORIGIN SLIDE FOREARM &/WRIST,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25316,CPT,FLEXOR ORIGIN SLIDE F/ARM&/WRST TENDON TRANSFE,,30,,,"$23,288.42 ",$0.00 ,1,0,1,20141001,
25320,CPT,CAPSL-RHPHY/RCNSTJ WRST OPN CARPL INS,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
25332,CPT,ARTHRP WRST W/WO INTERPOS W/WO XTRNL/INT FIXJ,,30,,,"$15,904.79 ",$0.00 ,1,0,1,20141001,
25335,CPT,CENTRALIZATION WRST ULNA,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
25337,CPT,RCNSTJ STABLJ DSTL U/DSTL JT 2 SOFT TISS STABLJ,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
25350,CPT,OSTEOTOMY RADIUS DISTAL THIRD,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
25355,CPT,OSTEOTOMY RADIUS MIDDLE/PROXIMAL THIRD,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
25360,CPT,OSTEOTOMY ULNA,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
25365,CPT,OSTEOTOMY RADIUS & ULNA,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
25370,CPT,MLT OSTEOTOMIES W/RELIGNMT IMED ROD RADIUS/ULNA,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
25375,CPT,MLT OSTEOTOMIES W/RELIGNMT IMED ROD RADIUS&ULNA,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
25390,CPT,OSTEOPLASTY RADIUS/ULNA SHORTENING,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
25391,CPT,OSTEOPLASTY RADIUS/ULNA LENGTHENING W/AUTOGRAFT,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
25392,CPT,OSTEOPLASTY RADIUS & ULNA SHORTENING,,30,,,"$13,709.59 ",$0.00 ,1,0,1,20141001,
25393,CPT,OSTEOPLASTY RADIUS&ULNA LENGTHENING W/AUTOGRAF,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
25394,CPT,OSTEOPLASTY CARPAL BONE SHORTENING,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
25400,CPT,RPR NONUNION/MALUNION RADIUS/ULNA W/O AUTOGRAFT,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
25405,CPT,RPR NONUNION/MALUNION RADIUS/ULNA W/AUTOGRAFT,,30,,,"$23,288.42 ",$0.00 ,1,0,1,20141001,
25415,CPT,RPR NONUNION/MALUNION RADIUS&ULNA W/O AUTOGRAF,,30,,,"$23,288.42 ",$0.00 ,1,0,1,20141001,
25420,CPT,RPR NONUNION/MALUNION RADIUS&ULNA W/AUTOGRAFT,,30,,,"$23,288.42 ",$0.00 ,1,0,1,20141001,
25425,CPT,REPAIR DEFECT W/AUTOGRAFT RADIUS/ULNA,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
25426,CPT,REPAIR DEFECT W/AUTOGRAFT RADIUS&ULNA,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
25430,CPT,INSERTION VASCULAR PEDICLE CARPAL BONE,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
25431,CPT,REPAIR NONUNION CARPAL BONE EACH BONE,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
25440,CPT,RPR NONUNION SCAPHOID CARPAL BNE W/WO RDL STYLEC,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
25441,CPT,ARTHROPLASTY W/PROSTHETIC RPLCMT DISTAL RADIUS,,30,,,"$20,640.46 ",$0.00 ,1,0,1,20141001,
25442,CPT,ARTHROPLASTY W/PROSTHETIC RPLCMT DISTAL ULNA,,30,,,"$20,640.46 ",$0.00 ,1,0,1,20141001,
25443,CPT,ARTHROPLASTY W/PROSTHETIC RPLCMT SCAPHOID CARPAL,,30,,,"$20,380.23 ",$0.00 ,1,0,1,20141001,
25444,CPT,ARTHROPLASTY W/PROSTHETIC REPLACEMENT LUNATE,,30,,,"$20,380.23 ",$0.00 ,1,0,1,20141001,
25445,CPT,ARTHROPLASTY W/PROSTHETIC REPLACEMENT TRAPEZIUM,,30,,,"$20,380.23 ",$0.00 ,1,0,1,20141001,
25446,CPT,ARTHRP W/PROSTC RPLCMT DSTL RDS&PRTL/CARPUS,,30,,,"$20,640.46 ",$0.00 ,1,0,1,20141001,
25447,CPT,ARTHRP INTERPOS INTERCARPAL/METACARPAL JOINTS,,30,,,"$15,904.79 ",$0.00 ,1,0,1,20141001,
25449,CPT,REVJ ARTHRP W/REMOVAL IMPLANT WRIST JOINT,,30,,,"$15,904.79 ",$0.00 ,1,0,1,20141001,
25450,CPT,EPIPHYSL ARRST EPIPHYSIOD/STAPLING DSTL RDS/U,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
25455,CPT,EPIPHYSL ARRST EPIPHYSIOD/STAPLING DSTL RDS&ULNA,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
25490,CPT,PROPH TX N/P/PLTWR W/WO METHYLACRYLATE RADIUS,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
25491,CPT,PROPH TX N/P/PLTWR W/WO METHYLMETHACRYLATE ULNA,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
25492,CPT,PROPH TX N/P/PLTWR W/WO METHYLMECRYLATE RAD&UL,,30,,,"$18,179.63 ",$0.00 ,1,0,1,20141001,
25500,CPT,CLOSED TX RADIAL SHAFT FRACTURE W/O MANIPULATION,,30,,,$625.27 ,$0.00 ,1,0,1,20141001,
25505,CPT,CLOSED TX RADIAL SHAFT FRACTURE W/MANIPULATION,,30,,,"$2,594.96 ",$0.00 ,1,0,1,20141001,
25515,CPT,OPEN TREATMENT RADIAL SHAFT FRACTURE,,30,,,"$19,204.17 ",$0.00 ,1,0,1,20141001,
25520,CPT,CLTX RDL SHFT FX&CLTX DISLC DSTL RAD/ULN JT,,30,,,"$1,002.68 ",$0.00 ,1,0,1,20141001,
25525,CPT,OPEN RDL SHAFT FX CLOSED RAD/ULN JT DISLOCATE,,30,,,"$19,204.17 ",$0.00 ,1,0,1,20141001,
25526,CPT,OPEN RDL SHAFT FX OPEN RAD/ULN JT DISLOCATE,,30,,,"$19,204.17 ",$0.00 ,1,0,1,20141001,
25530,CPT,CLOSED TX ULNAR SHAFT FRACTURE W/O MANIPULATION,,30,,,$625.27 ,$0.00 ,1,0,1,20141001,
25535,CPT,CLOSED TX ULNAR SHAFT FRACTURE W/MANIPULATION,,30,,,"$1,002.68 ",$0.00 ,1,0,1,20141001,
25545,CPT,OPEN TREATMENT OF ULNAR SHAFT FRACTURE,,30,,,"$19,204.17 ",$0.00 ,1,0,1,20141001,
25560,CPT,CLOSED TX RADIAL&ULNAR SHAFT FRACTURES W/O MAN,,30,,,$625.27 ,$0.00 ,1,0,1,20141001,
25565,CPT,CLOSED TX RADIAL&ULNAR SHAFT FRACTURES W/MANJ,,30,,,"$1,002.68 ",$0.00 ,1,0,1,20141001,
25574,CPT,OPEN TX RADIAL&ULNAR SHAFT FX W/FIXJ RADIUS/ULNA,,30,,,"$22,010.55 ",$0.00 ,1,0,1,20141001,
25575,CPT,OPEN TX RADIAL&ULNAR SHAFT FX W/FIXJ RADIUS&ULNA,,30,,,"$22,010.55 ",$0.00 ,1,0,1,20141001,
25600,CPT,CLTX DSTL RADIAL FX/EPIPHYSL SEP W/O MANJ,,30,,,"$1,002.68 ",$0.00 ,1,0,1,20141001,
